freq;iccs;unit;geo\TIME_PERIOD,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 
A;ICCS020221;NR;UKC-L,2035 ,1860 ,1717 ,1516 ,1388 ,1728 ,2189 ,3019 ,3849 ,4528 ,5223 
A;ICCS020221;NR;UKM,319 ,269 ,260 ,219 ,227 ,253 ,234 ,228 ,230 ,233 ,268 
A;ICCS020221;NR;UKN,83 ,82 ,56 ,66 ,45 ,59 ,44 ,65 ,81 ,67 ,82 
A;ICCS020221;NR;XK,46 ,50 ,43 ,31 ,33 ,34 ,26 ,24 ,22 ,16 ,16 
A;ICCS020221;P_HTHAB;AL,0.32 ,0.16 ,: ,0.07 ,: ,: ,0.07 ,0.27 ,0.13 ,0.07 ,0.17 
A;ICCS020221;P_HTHAB;AT,0.13 ,0.06 ,0.11 ,0.06 ,0.13 ,0.05 ,0.01 ,0.03 ,0.02 ,0.03 ,0.06 
A;ICCS020221;P_HTHAB;BA,0.21 ,0.16 ,0.03 ,0.03 ,0.05 ,: ,: ,: ,: ,: ,: 
A;ICCS020221;P_HTHAB;BE,9.50 ,10.04 ,10.35 ,10.85 ,10.68 ,10.42 ,10.29 ,10.42 ,10.62 ,10.31 ,: 
A;ICCS020221;P_HTHAB;BG,1.69 ,1.90 ,1.59 ,1.04 ,1.02 ,1.19 ,1.31 ,1.03 ,0.98 ,1.44 ,0.89 
A;ICCS020221;P_HTHAB;CH,0.02 ,0.05 ,0.00 ,0.05 ,0.06 ,0.04 ,0.01 ,0.05 ,0.04 ,0.04 ,0.09 
A;ICCS020221;P_HTHAB;CY,1.55 ,3.26 ,3.30 ,1.43 ,0.58 ,0.46 ,0.93 ,0.00 ,0.12 ,1.05 ,0.46 
A;ICCS020221;P_HTHAB;CZ,0.15 ,0.12 ,0.15 ,0.10 ,0.16 ,0.19 ,0.14 ,0.11 ,0.17 ,0.16 ,0.12 
A;ICCS020221;P_HTHAB;DE,2.26 ,6.25 ,5.99 ,6.14 ,6.45 ,6.12 ,6.18 ,5.87 ,5.79 ,5.60 ,5.51 
A;ICCS020221;P_HTHAB;EE,0.15 ,0.00 ,0.00 ,0.23 ,0.00 ,0.08 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
A;ICCS020221;P_HTHAB;EL,0.27 ,0.14 ,1.56 ,1.42 ,1.25 ,0.86 ,0.53 ,0.82 ,0.57 ,0.72 ,0.69 
A;ICCS020221;P_HTHAB;ES,0.52 ,0.37 ,0.27 ,0.24 ,0.25 ,0.26 ,0.21 ,0.20 ,0.20 ,0.15 ,0.17 
A;ICCS020221;P_HTHAB;FI,0.00 ,0.06 ,0.02 ,0.06 ,0.02 ,0.02 ,0.02 ,0.02 ,0.05 ,0.02 ,0.07 
A;ICCS020221;P_HTHAB;FR,3.24 ,3.24 ,3.24 ,3.44 ,3.24 ,3.45 ,4.48 ,5.74 ,5.72 ,: ,: 
A;ICCS020221;P_HTHAB;HR,0.37 ,0.28 ,0.30 ,0.14 ,0.14 ,0.02 ,0.02 ,0.00 ,0.02 ,0.00 ,0.00 
A;ICCS020221;P_HTHAB;HU,0.11 ,0.14 ,0.18 ,0.12 ,0.09 ,0.07 ,0.03 ,0.11 ,0.05 ,0.03 ,0.02 
A;ICCS020221;P_HTHAB;IE,1.30 ,1.85 ,1.80 ,1.68 ,1.41 ,1.74 ,1.30 ,1.97 ,1.57 ,1.59 ,: 
A;ICCS020221;P_HTHAB;IT,0.55 ,0.59 ,0.59 ,0.60 ,0.57 ,0.54 ,0.49 ,0.47 ,0.32 ,0.33 ,0.31 
A;ICCS020221;P_HTHAB;LI,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,: ,: 
A;ICCS020221;P_HTHAB;LT,1.90 ,1.85 ,2.20 ,1.57 ,2.16 ,1.55 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
A;ICCS020221;P_HTHAB;LU,6.82 ,8.11 ,5.38 ,9.18 ,10.86 ,8.94 ,9.46 ,9.41 ,8.68 ,7.79 ,5.98 
A;ICCS020221;P_HTHAB;LV,0.14 ,0.42 ,0.38 ,0.34 ,0.05 ,0.89 ,0.85 ,0.86 ,0.41 ,0.21 ,0.52 
A;ICCS020221;P_HTHAB;ME,0.49 ,0.49 ,0.32 ,0.48 ,0.00 ,0.16 ,0.00 ,0.00 ,0.32 ,0.00 ,0.00 
A;ICCS020221;P_HTHAB;MK,0.68 ,0.78 ,0.83 ,0.68 ,0.92 ,0.87 ,0.39 ,0.53 ,0.48 ,0.34 ,: 
A;ICCS020221;P_HTHAB;MT,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
A;ICCS020221;P_HTHAB;NL,4.63 ,3.79 ,3.92 ,3.45 ,3.59 ,3.13 ,2.47 ,2.57 ,2.47 ,2.28 ,2.44 
A;ICCS020221;P_HTHAB;PL,0.10 ,0.15 ,0.07 ,0.03 ,0.83 ,1.17 ,0.77 ,0.65 ,: ,: ,: 
A;ICCS020221;P_HTHAB;PT,4.66 ,5.10 ,4.74 ,4.80 ,3.97 ,4.12 ,3.61 ,3.56 ,2.86 ,2.83 ,2.65 
A;ICCS020221;P_HTHAB;RO,1.28 ,: ,1.50 ,1.43 ,1.95 ,1.55 ,1.45 ,1.48 ,1.75 ,1.58 ,1.56 
A;ICCS020221;P_HTHAB;RS,0.22 ,0.33 ,0.27 ,0.12 ,0.15 ,0.13 ,0.17 ,0.20 ,0.11 ,0.17 ,0.20 
A;ICCS020221;P_HTHAB;SI,0.35 ,0.10 ,0.20 ,0.10 ,0.19 ,0.19 ,0.24 ,0.15 ,0.15 ,0.05 ,0.29 
A;ICCS020221;P_HTHAB;SK,0.06 ,0.11 ,0.07 ,0.07 ,0.13 ,1.44 ,1.53 ,1.57 ,1.88 ,1.67 ,1.69 
A;ICCS020221;P_HTHAB;TR,: ,17.76 ,18.72 ,18.43 ,17.97 ,: ,: ,: ,: ,: ,: 
A;ICCS020221;P_HTHAB;UKC-L,3.73 ,3.38 ,3.10 ,2.71 ,2.46 ,3.04 ,3.83 ,5.24 ,6.62 ,7.73 ,8.86 
A;ICCS020221;P_HTHAB;UKM,6.15 ,5.16 ,4.96 ,4.15 ,4.28 ,4.76 ,4.38 ,4.26 ,4.28 ,4.30 ,4.93 
A;ICCS020221;P_HTHAB;UKN,4.69 ,4.59 ,3.11 ,3.65 ,2.47 ,3.23 ,2.39 ,3.52 ,4.36 ,3.59 ,4.37 
A;ICCS020221;P_HTHAB;XK,2.14 ,2.29 ,1.95 ,1.73 ,: ,: ,: ,: ,1.24 ,0.90 ,0.89 
A;ICCS0301;NR;AL,57 ,63 ,60 ,44 ,47 ,87 ,97 ,149 ,120 ,113 ,109 
A;ICCS0301;NR;AT,4185 ,3836 ,3496 ,3957 ,4040 ,3780 ,3564 ,3479 ,4391 ,4253 ,4425 
A;ICCS0301;NR;BA,: ,: ,: ,: ,: ,137 ,134 ,164 ,143 ,158 ,87 
A;ICCS0301;NR;BE,10779 ,10609 ,10923 ,11300 ,10736 ,11399 ,6897 ,6888 ,7758 ,8283 ,7795 
A;ICCS0301;NR;BG,749 ,726 ,696 ,649 ,686 ,632 ,610 ,603 ,554 ,653 ,575 
A;ICCS0301;NR;CH,: ,2988 ,2492 ,2816 ,2581 ,2696 ,2747 ,2710 ,2742 ,2595 ,2833 
A;ICCS0301;NR;CY,97 ,78 ,79 ,47 ,33 ,24 ,19 ,21 ,24 ,20 ,29 
A;ICCS0301;NR;CZ,1680 ,1730 ,1337 ,1456 ,1410 ,1417 ,1432 ,1422 ,1393 ,1414 ,1448 
A;ICCS0301;NR;DE,56784 ,49084 ,36566 ,36354 ,36277 ,35330 ,34959 ,34265 ,37166 ,34815 ,40585 
A;ICCS0301;NR;DK,1812 ,1671 ,2010 ,1866 ,1904 ,1843 ,2368 ,2611 ,3793 ,4795 ,5540 
A;ICCS0301;NR;EE,268 ,254 ,178 ,180 ,248 ,240 ,199 ,284 ,271 ,259 ,296 
A;ICCS0301;NR;EL,682 ,924 ,511 ,435 ,486 ,468 ,466 ,554 ,493 ,453 ,423 
A;ICCS0301;NR;ES,10888 ,9723 ,9954 ,9892 ,9008 ,8923 ,9468 ,7496 ,8726 ,9464 ,11612 
A;ICCS0301;NR;FI,2711 ,2099 ,2384 ,3159 ,3234 ,2988 ,2825 ,2772 ,3188 ,3054 ,3537 
A;ICCS0301;NR;FR,24031 ,23253 ,22963 ,23871 ,26783 ,27778 ,30959 ,33283 ,37480 ,41587 ,49398 
A;ICCS0301;NR;HR,765 ,664 ,397 ,378 ,343 ,576 ,604 ,605 ,676 ,476 ,541 
A;ICCS0301;NR;HU,464 ,656 ,677 ,629 ,694 ,5974 ,773 ,1686 ,600 ,588 ,541 
A;ICCS0301;NR;IE,1200 ,1446 ,2133 ,1807 ,1835 ,1778 ,1864 ,2306 ,2546 ,2893 ,3194 
A;ICCS0301;NR;IS,: ,: ,: ,: ,: ,731 ,419 ,442 ,498 ,476 ,551 
A;ICCS0301;NR;IT,: ,: ,: ,: ,: ,4488 ,4754 ,4511 ,4513 ,5115 ,5381 
A;ICCS0301;NR;LI,: ,: ,: ,: ,: ,6 ,8 ,9 ,9 ,8 ,9 
A;ICCS0301;NR;LT,368 ,362 ,514 ,529 ,441 ,255 ,317 ,263 ,208 ,226 ,219 
A;ICCS0301;NR;LU,: ,360 ,326 ,354 ,398 ,357 ,359 ,328 ,419 ,362 ,358 
A;ICCS0301;NR;LV,: ,: ,: ,: ,: ,452 ,553 ,466 ,220 ,262 ,295 
A;ICCS0301;NR;ME,40 ,47 ,44 ,24 ,24 ,25 ,31 ,26 ,22 ,23 ,23 
A;ICCS0301;NR;MK,: ,: ,: ,: ,: ,151 ,135 ,120 ,114 ,102 ,: 
A;ICCS0301;NR;MT,80 ,82 ,91 ,69 ,82 ,94 ,77 ,104 ,88 ,78 ,93 
A;ICCS0301;NR;NL,10495 ,10245 ,5470 ,5190 ,4865 ,4420 ,4290 ,4160 ,4735 ,4815 ,5190 
A;ICCS0301;NR;NO,3261 ,3239 ,3318 ,3612 ,3576 ,3526 ,3746 ,4359 ,5560 ,5635 ,5796 
A;ICCS0301;NR;PL,: ,: ,: ,: ,: ,3055 ,2931 ,2755 ,3155 ,3221 ,3328 
A;ICCS0301;NR;PT,2251 ,2556 ,2206 ,2182 ,2134 ,2136 ,2331 ,2445 ,2473 ,2538 ,2463 
A;ICCS0301;NR;RO,1566 ,1605 ,1486 ,1325 ,1541 ,1736 ,1516 ,1740 ,1789 ,1528 ,1751 
A;ICCS0301;NR;RS,400 ,412 ,453 ,457 ,395 ,262 ,288 ,251 ,283 ,313 ,461 
A;ICCS0301;NR;SE,14058 ,14998 ,15537 ,16095 ,16174 ,14891 ,16910 ,15237 ,17681 ,18874 ,19274 
A;ICCS0301;NR;SI,383 ,456 ,466 ,471 ,367 ,378 ,296 ,258 ,356 ,427 ,353 
A;ICCS0301;NR;SK,: ,: ,: ,: ,: ,645 ,683 ,645 ,656 ,705 ,667 
A;ICCS0301;NR;UKC-L,35310 ,37307 ,39114 ,38298 ,38930 ,46866 ,78787 ,106536 ,122190 ,151120 ,162030 
A;ICCS0301;NR;UKM,4811 ,4850 ,5232 ,6232 ,6734 ,8114 ,8554 ,9314 ,10073 ,11628 ,12705 
A;ICCS0301;NR;UKN,1777 ,1769 ,1868 ,1840 ,1859 ,2153 ,2582 ,2910 ,3182 ,3356 ,3621 
A;ICCS0301;NR;XK,161 ,137 ,122 ,125 ,142 ,201 ,95 ,94 ,99 ,441 ,363 
A;ICCS0301;P_HTHAB;AL,1.80 ,1.98 ,: ,1.55 ,: ,: ,3.35 ,5.16 ,4.17 ,3.93 ,3.80 
A;ICCS0301;P_HTHAB;AT,50.37 ,46.02 ,41.86 ,47.25 ,48.05 ,44.72 ,41.90 ,40.57 ,50.53 ,48.48 ,50.16 
A;ICCS0301;P_HTHAB;BE,101.05 ,98.66 ,100.77 ,102.72 ,96.77 ,102.13 ,61.69 ,61.30 ,68.59 ,72.97 ,68.39 
A;ICCS0301;P_HTHAB;BG,9.96 ,9.72 ,9.38 ,8.81 ,9.36 ,8.68 ,8.42 ,8.37 ,7.74 ,9.19 ,8.16 
A;ICCS0301;P_HTHAB;CH,: ,38.79 ,32.00 ,35.78 ,32.44 ,33.54 ,33.75 ,32.90 ,32.93 ,30.82 ,33.39 
A;ICCS0301;P_HTHAB;CY,12.49 ,9.79 ,9.64 ,5.60 ,3.83 ,2.77 ,2.21 ,2.48 ,2.83 ,2.34 ,3.36 
A;ICCS0301;P_HTHAB;CZ,16.24 ,16.59 ,12.78 ,13.88 ,13.42 ,13.47 ,13.62 ,13.49 ,13.20 ,13.37 ,13.65 
A;ICCS0301;P_HTHAB;DE,69.07 ,59.86 ,44.70 ,45.32 ,45.16 ,43.88 ,43.28 ,42.20 ,45.23 ,42.19 ,49.02 
A;ICCS0301;P_HTHAB;DK,33.09 ,30.32 ,36.32 ,33.56 ,34.12 ,32.90 ,42.08 ,46.13 ,66.46 ,83.41 ,95.83 
A;ICCS0301;P_HTHAB;EE,20.02 ,19.02 ,13.35 ,13.54 ,18.71 ,18.18 ,15.12 ,21.60 ,20.59 ,19.69 ,22.44 
A;ICCS0301;P_HTHAB;EL,6.10 ,8.33 ,4.59 ,3.91 ,4.38 ,4.25 ,4.26 ,5.10 ,4.57 ,4.21 ,3.94 
A;ICCS0301;P_HTHAB;ES,23.84 ,21.03 ,21.41 ,21.20 ,19.24 ,19.10 ,20.36 ,16.14 ,18.79 ,20.34 ,24.89 
A;ICCS0301;P_HTHAB;FI,51.15 ,39.41 ,44.55 ,58.77 ,59.87 ,55.06 ,51.82 ,50.66 ,58.10 ,55.49 ,64.16 
A;ICCS0301;P_HTHAB;FR,37.54 ,36.14 ,35.51 ,36.74 ,41.03 ,42.34 ,46.95 ,50.06 ,56.24 ,62.25 ,73.82 
A;ICCS0301;P_HTHAB;HR,17.74 ,15.41 ,9.23 ,8.81 ,8.02 ,13.51 ,14.22 ,14.32 ,16.13 ,11.46 ,13.18 
A;ICCS0301;P_HTHAB;HU,4.62 ,6.54 ,6.76 ,6.30 ,6.99 ,60.29 ,7.83 ,17.11 ,6.10 ,6.00 ,5.53 
A;ICCS0301;P_HTHAB;IE,26.91 ,31.98 ,46.88 ,39.53 ,40.04 ,38.73 ,40.19 ,49.30 ,53.87 ,60.47 ,66.12 
A;ICCS0301;P_HTHAB;IS,: ,: ,: ,: ,: ,227.12 ,128.66 ,134.31 ,149.76 ,140.68 ,158.13 
A;ICCS0301;P_HTHAB;IT,: ,: ,: ,: ,: ,7.52 ,7.82 ,7.42 ,7.44 ,8.44 ,8.90 
A;ICCS0301;P_HTHAB;LI,: ,: ,: ,: ,: ,16.29 ,21.55 ,24.09 ,23.92 ,21.16 ,23.61 
A;ICCS0301;P_HTHAB;LT,11.45 ,11.37 ,16.36 ,17.33 ,14.68 ,8.58 ,10.77 ,9.00 ,7.20 ,7.94 ,7.80 
A;ICCS0301;P_HTHAB;LU,: ,72.95 ,64.93 ,69.16 ,75.83 ,66.48 ,65.31 ,58.26 ,72.71 ,61.29 ,59.47 
A;ICCS0301;P_HTHAB;LV,: ,: ,: ,: ,: ,22.33 ,27.63 ,23.46 ,11.17 ,13.44 ,15.25 
A;ICCS0301;P_HTHAB;ME,6.50 ,7.62 ,7.11 ,3.87 ,3.87 ,4.03 ,4.99 ,4.18 ,3.54 ,3.70 ,3.70 
A;ICCS0301;P_HTHAB;MK,: ,: ,: ,: ,: ,7.32 ,6.54 ,5.80 ,5.50 ,4.92 ,: 
A;ICCS0301;P_HTHAB;MT,19.62 ,19.95 ,21.98 ,16.63 ,19.64 ,22.31 ,18.10 ,24.22 ,19.54 ,16.95 ,19.55 
A;ICCS0301;P_HTHAB;NL,63.97 ,62.14 ,33.00 ,31.16 ,29.08 ,26.34 ,25.49 ,24.61 ,27.89 ,28.19 ,30.21 
A;ICCS0301;P_HTHAB;NO,68.83 ,67.48 ,68.29 ,73.41 ,71.72 ,69.80 ,73.34 ,84.37 ,106.70 ,107.16 ,109.45 
A;ICCS0301;P_HTHAB;PL,: ,: ,: ,: ,: ,8.03 ,7.71 ,7.25 ,8.31 ,8.48 ,8.76 
A;ICCS0301;P_HTHAB;PT,21.33 ,24.20 ,20.86 ,20.64 ,20.24 ,20.37 ,22.35 ,23.57 ,23.91 ,24.62 ,23.93 
A;ICCS0301;P_HTHAB;RO,7.59 ,7.85 ,6.92 ,6.19 ,7.67 ,8.67 ,7.60 ,8.76 ,9.05 ,7.78 ,8.97 
A;ICCS0301;P_HTHAB;RS,5.43 ,5.62 ,6.20 ,6.30 ,5.47 ,3.65 ,4.03 ,3.53 ,4.00 ,4.45 ,6.58 
A;ICCS0301;P_HTHAB;SE,153.09 ,162.03 ,166.34 ,170.94 ,170.56 ,155.83 ,175.33 ,156.32 ,179.48 ,188.83 ,190.45 
A;ICCS0301;P_HTHAB;SI,19.05 ,22.44 ,22.77 ,22.97 ,17.85 ,18.36 ,14.36 ,12.51 ,17.25 ,20.67 ,17.08 
A;ICCS0301;P_HTHAB;SK,: ,: ,: ,: ,: ,11.92 ,12.61 ,11.90 ,12.09 ,12.97 ,12.25 
A;ICCS0301;P_HTHAB;UKC-L,64.65 ,67.78 ,70.52 ,68.47 ,69.06 ,82.57 ,137.79 ,184.81 ,210.19 ,258.05 ,274.81 
A;ICCS0301;P_HTHAB;UKM,86.98 ,92.97 ,99.72 ,118.02 ,126.91 ,152.52 ,160.26 ,173.76 ,186.92 ,214.75 ,233.68 
A;ICCS0301;P_HTHAB;UKN,100.37 ,99.04 ,103.83 ,101.68 ,102.20 ,117.87 ,140.53 ,157.62 ,171.35 ,179.79 ,193.02 
A;ICCS0301;P_HTHAB;XK,7.48 ,6.28 ,5.53 ,6.97 ,: ,: ,: ,: ,5.59 ,24.73 ,20.18 
A;ICCS03011;NR;AL,39 ,34 ,24 ,22 ,24 ,39 ,41 ,71 ,44 ,43 ,42 
A;ICCS03011;NR;AT,693 ,779 ,1221 ,1314 ,1256 ,1295 ,1164 ,1130 ,1231 ,1165 ,1317 
A;ICCS03011;NR;BA,35 ,29 ,46 ,35 ,41 ,35 ,27 ,36 ,27 ,25 ,34 
A;ICCS03011;NR;BE,3231 ,3152 ,3308 ,3397 ,3405 ,3345 ,3188 ,3231 ,3403 ,3531 ,3334 
A;ICCS03011;NR;BG,262 ,246 ,211 ,157 ,187 ,164 ,148 ,119 ,127 ,142 ,113 
A;ICCS03011;NR;CH,612 ,666 ,543 ,552 ,569 ,571 ,556 ,532 ,588 ,619 ,626 
A;ICCS03011;NR;CY,34 ,27 ,36 ,45 ,31 ,23 ,17 ,21 ,22 ,19 ,28 
A;ICCS03011;NR;CZ,529 ,480 ,586 ,675 ,669 ,589 ,669 ,598 ,649 ,598 ,651 
A;ICCS03011;NR;DE,7292 ,7314 ,7724 ,7539 ,8031 ,7408 ,7345 ,7022 ,7919 ,8310 ,9036 
A;ICCS03011;NR;DK,975 ,878 ,954 ,853 ,869 ,839 ,837 ,1051 ,1679 ,1803 ,2217 
A;ICCS03011;NR;EE,160 ,124 ,81 ,91 ,143 ,135 ,147 ,161 ,152 ,150 ,212 
A;ICCS03011;NR;EL,232 ,213 ,215 ,172 ,167 ,149 ,134 ,122 ,155 ,156 ,157 
A;ICCS03011;NR;ES,2437 ,2051 ,1578 ,1513 ,1280 ,1298 ,1239 ,1229 ,1249 ,1387 ,1700 
A;ICCS03011;NR;FI,915 ,660 ,818 ,1039 ,1009 ,975 ,1009 ,1043 ,1160 ,1245 ,1393 
A;ICCS03011;NR;FR,10277 ,9842 ,10108 ,10406 ,10885 ,11171 ,12157 ,12819 ,14804 ,16720 ,19658 
A;ICCS03011;NR;HR,188 ,129 ,141 ,122 ,126 ,274 ,335 ,258 ,318 ,246 ,297 
A;ICCS03011;NR;HU,214 ,228 ,246 ,196 ,192 ,248 ,318 ,380 ,598 ,588 ,541 
A;ICCS03011;NR;IE,331 ,364 ,468 ,446 ,457 ,391 ,480 ,666 ,696 ,836 ,988 
A;ICCS03011;NR;IS,68 ,78 ,98 ,128 ,122 ,180 ,129 ,178 ,185 ,213 ,263 
A;ICCS03011;NR;LI,3 ,0 ,0 ,2 ,4 ,3 ,5 ,2 ,2 ,5 ,5 
A;ICCS03011;NR;LT,164 ,149 ,208 ,191 ,178 ,133 ,158 ,155 ,110 ,124 ,116 
A;ICCS03011;NR;LU,57 ,56 ,66 ,70 ,76 ,89 ,73 ,68 ,106 ,84 ,76 
A;ICCS03011;NR;LV,100 ,69 ,78 ,50 ,64 ,73 ,75 ,60 ,142 ,161 ,176 
A;ICCS03011;NR;ME,17 ,9 ,5 ,3 ,3 ,4 ,5 ,5 ,2 ,10 ,8 
A;ICCS03011;NR;MK,41 ,37 ,28 ,41 ,43 ,38 ,45 ,41 ,36 ,35 ,: 
A;ICCS03011;NR;MT,19 ,12 ,11 ,18 ,13 ,15 ,11 ,23 ,27 ,19 ,18 
A;ICCS03011;NR;NL,1945 ,1920 ,1640 ,1565 ,1445 ,1245 ,1120 ,1265 ,1535 ,1760 ,1900 
A;ICCS03011;NR;NO,1452 ,1481 ,1446 ,1621 ,1646 ,1594 ,1630 ,1904 ,2235 ,2308 ,2564 
A;ICCS03011;NR;PL,1611 ,1530 ,1567 ,1498 ,1432 ,786 ,793 ,657 ,791 ,718 ,756 
A;ICCS03011;NR;PT,314 ,377 ,424 ,374 ,375 ,345 ,374 ,375 ,335 ,408 ,421 
A;ICCS03011;NR;RO,1016 ,1007 ,897 ,780 ,895 ,978 ,875 ,1016 ,940 ,1385 ,1463 
A;ICCS03011;NR;RS,123 ,111 ,72 ,79 ,85 ,140 ,133 ,114 ,105 ,111 ,123 
A;ICCS03011;NR;SE,4901 ,5453 ,5479 ,6059 ,5949 ,5634 ,6294 ,5544 ,6311 ,6969 ,7575 
A;ICCS03011;NR;SI,57 ,79 ,63 ,55 ,58 ,53 ,44 ,42 ,33 ,42 ,42 
A;ICCS03011;NR;SK,152 ,142 ,117 ,150 ,88 ,91 ,86 ,87 ,82 ,96 ,99 
A;ICCS03011;NR;UKC-L,13096 ,15074 ,15892 ,16038 ,16374 ,20751 ,29389 ,35901 ,41616 ,54045 ,58657 
A;ICCS03011;NR;UKM,821 ,884 ,997 ,1183 ,1372 ,1690 ,1797 ,1692 ,1755 ,2136 ,2293 
A;ICCS03011;NR;UKN,368 ,422 ,498 ,548 ,503 ,543 ,687 ,753 ,829 ,952 ,1090 
A;ICCS03011;NR;XK,50 ,44 ,33 ,24 ,33 ,32 ,29 ,31 ,28 ,29 ,32 
A;ICCS03011;P_HTHAB;AL,1.23 ,1.07 ,: ,0.78 ,: ,: ,1.41 ,2.46 ,1.53 ,1.49 ,1.46 
A;ICCS03011;P_HTHAB;AT,8.34 ,9.35 ,14.62 ,15.69 ,14.94 ,15.32 ,13.68 ,13.18 ,14.17 ,13.28 ,14.93 
A;ICCS03011;P_HTHAB;BA,0.91 ,0.75 ,1.20 ,0.91 ,1.07 ,: ,: ,: ,: ,: ,: 
A;ICCS03011;P_HTHAB;BE,30.29 ,29.31 ,30.52 ,30.88 ,30.69 ,29.97 ,28.51 ,28.75 ,30.09 ,31.11 ,29.25 
A;ICCS03011;P_HTHAB;BG,3.48 ,3.29 ,2.84 ,2.13 ,2.55 ,2.25 ,2.04 ,1.65 ,1.78 ,2.00 ,1.60 
A;ICCS03011;P_HTHAB;CH,8.06 ,8.65 ,6.97 ,7.01 ,7.15 ,7.10 ,6.83 ,6.46 ,7.06 ,7.35 ,7.38 
A;ICCS03011;P_HTHAB;CY,4.38 ,3.39 ,4.39 ,5.36 ,3.60 ,2.66 ,1.98 ,2.48 ,2.59 ,2.22 ,3.24 
A;ICCS03011;P_HTHAB;CZ,5.11 ,4.60 ,5.60 ,6.44 ,6.37 ,5.60 ,6.36 ,5.67 ,6.15 ,5.65 ,6.14 
A;ICCS03011;P_HTHAB;DE,8.87 ,8.92 ,9.44 ,9.40 ,10.00 ,9.20 ,9.09 ,8.65 ,9.64 ,10.07 ,10.91 
A;ICCS03011;P_HTHAB;DK,17.81 ,15.93 ,17.24 ,15.34 ,15.57 ,14.98 ,14.87 ,18.57 ,29.42 ,31.36 ,38.35 
A;ICCS03011;P_HTHAB;EE,11.95 ,9.28 ,6.08 ,6.84 ,10.79 ,10.23 ,11.17 ,12.24 ,11.55 ,11.40 ,16.07 
A;ICCS03011;P_HTHAB;EL,2.07 ,1.92 ,1.93 ,1.55 ,1.51 ,1.35 ,1.23 ,1.12 ,1.44 ,1.45 ,1.46 
A;ICCS03011;P_HTHAB;ES,5.34 ,4.44 ,3.39 ,3.24 ,2.73 ,2.78 ,2.66 ,2.65 ,2.69 ,2.98 ,3.64 
A;ICCS03011;P_HTHAB;FI,17.26 ,12.39 ,15.29 ,19.33 ,18.68 ,17.97 ,18.51 ,19.06 ,21.14 ,22.62 ,25.27 
A;ICCS03011;P_HTHAB;FR,16.06 ,15.29 ,15.63 ,16.01 ,16.68 ,17.03 ,18.44 ,19.28 ,22.22 ,25.03 ,29.38 
A;ICCS03011;P_HTHAB;HR,4.36 ,2.99 ,3.28 ,2.84 ,2.95 ,6.43 ,7.89 ,6.11 ,7.59 ,5.92 ,7.23 
A;ICCS03011;P_HTHAB;HU,2.13 ,2.27 ,2.46 ,1.96 ,1.93 ,2.50 ,3.22 ,3.86 ,6.08 ,6.00 ,5.53 
A;ICCS03011;P_HTHAB;IE,7.42 ,8.05 ,10.28 ,9.75 ,9.97 ,8.52 ,10.35 ,14.24 ,14.73 ,17.47 ,20.45 
A;ICCS03011;P_HTHAB;IS,21.56 ,24.42 ,30.85 ,40.19 ,38.18 ,55.93 ,39.61 ,54.09 ,55.63 ,62.95 ,75.48 
A;ICCS03011;P_HTHAB;LI,8.49 ,0.00 ,0.00 ,5.53 ,10.97 ,8.14 ,13.47 ,5.35 ,5.32 ,13.22 ,13.12 
A;ICCS03011;P_HTHAB;LT,5.10 ,4.68 ,6.62 ,6.26 ,5.93 ,4.48 ,5.37 ,5.31 ,3.81 ,4.35 ,4.13 
A;ICCS03011;P_HTHAB;LU,11.78 ,11.35 ,13.15 ,13.68 ,14.48 ,16.57 ,13.28 ,12.08 ,18.39 ,14.22 ,12.62 
A;ICCS03011;P_HTHAB;LV,4.56 ,3.19 ,3.68 ,2.41 ,3.13 ,3.61 ,3.75 ,3.02 ,7.21 ,8.26 ,9.10 
A;ICCS03011;P_HTHAB;ME,2.76 ,1.46 ,0.81 ,0.48 ,0.48 ,0.64 ,0.80 ,0.80 ,0.32 ,1.61 ,1.29 
A;ICCS03011;P_HTHAB;MK,2.00 ,1.81 ,1.36 ,1.99 ,2.09 ,1.84 ,2.18 ,1.98 ,1.74 ,1.69 ,: 
A;ICCS03011;P_HTHAB;MT,4.66 ,2.92 ,2.66 ,4.34 ,3.11 ,3.56 ,2.59 ,5.36 ,5.99 ,4.13 ,3.78 
A;ICCS03011;P_HTHAB;NL,11.86 ,11.65 ,9.89 ,9.40 ,8.64 ,7.42 ,7.25 ,7.48 ,9.04 ,10.30 ,11.06 
A;ICCS03011;P_HTHAB;NO,30.65 ,30.85 ,29.76 ,32.94 ,33.01 ,31.56 ,31.91 ,36.85 ,42.89 ,43.89 ,48.42 
A;ICCS03011;P_HTHAB;PL,4.23 ,4.01 ,4.12 ,3.94 ,3.76 ,2.07 ,2.09 ,1.73 ,2.08 ,1.89 ,1.99 
A;ICCS03011;P_HTHAB;PT,2.98 ,3.57 ,4.01 ,3.54 ,3.56 ,3.29 ,3.59 ,3.61 ,3.24 ,3.96 ,4.09 
